# EIA international shipping data converted to EJ, aggregated by country, 
# adding USSR data to Russia
Country,year,value,iso,GCAM_region_ID
United Kingdom,2000,0.0841278590923363,gbr,13
United States,2000,1.3790839575694998,usa,1
Uruguay,2000,0.011847005300038644,ury,26
Uzbekistan,2000,0,uzb,10
Vanuatu,2000,0,vut,29
Venezuela,2000,0.024415106535154458,ven,25
Vietnam,2000,0.010122097523122132,vnm,29
"Virgin Islands,  U.S.",2000,0.008164608724911239,vir,1
"Virgin Islands, British",2000,0,vgb,13
Wake Island,2000,0.017809266856568366,usa,1
Western Sahara,2000,2.001041219839142e-4,esh,3
Western Sahara,2000,2.001041219839142e-4,esh,3
Yemen,2000,0.004066380160555999,yem,21
Yemen,2000,0.004066380160555999,yem,21
Zambia,2000,0,zmb,4
Zambia,2000,0,zmb,4
Zimbabwe,2000,0,zwe,4
Zimbabwe,2000,0,zwe,4
Afghanistan,2001,2.001041219839142e-4,afg,27
Albania,2001,0,alb,15
Algeria,2001,0.007828698201821124,dza,3
American Samoa,2001,0.0034017700737265415,asm,29
Angola,2001,0,ago,4
Antigua and Barbuda,2001,0.002001041219839142,atg,9
Argentina,2001,0.023525754881892617,arg,31
Armenia,2001,0.0025215312291035604,arm,10
Aruba,2001,0,abw,9
Australia,2001,0.030898960818056664,aus,6
Austria,2001,0,aut,13
Azerbaijan,2001,0.02201145341823056,aze,10
"Bahamas, The",2001,0.009077395996063088,bhs,9
Bahrain,2001,0.0045146614668623046,bhr,21
Bangladesh,2001,0.001568984572072072,bgd,27
Barbados,2001,0.006603436025469168,brb,9
Belarus,2001,0,blr,14
Belgium,2001,0.21581199510301188,bel,13
Belize,2001,8.004164879356568e-4,blz,9
Benin,2001,0,ben,5
Bermuda,2001,6.003123659517426e-4,bmu,9
Bhutan,2001,0,btn,27
Bolivia,2001,0,bol,26
Bosnia and Herzegovina,2001,0,bih,15
Botswana,2001,0,bwa,4
Brazil,2001,0.11967187955884839,bra,7
Brunei,2001,0,brn,29
Bulgaria,2001,0.004006468283365477,bgr,12
Burkina Faso,2001,0,bfa,5
Burma (Myanmar),2001,8.617634771682769e-4,mmr,29
Burundi,2001,4.002082439678284e-4,bdi,2
Cambodia,2001,5.65170792419602e-4,khm,29
Cameroon,2001,8.004164879356568e-4,cmr,5
Canada,2001,0.04386666938386107,can,8
Cape Verde,2001,0,cpv,5
Cayman Islands,2001,8.004164879356568e-4,cym,9
Central African Republic,2001,6.003123659517426e-4,caf,5
Chad,2001,0.001000520609919571,tcd,5
Chile,2001,0,chl,26
China,2001,0.16017944371180837,chn,11
Colombia,2001,0.009349008798275486,col,32
Comoros,2001,0,com,2
Congo (Brazzaville),2001,0,cog,5
Congo (Kinshasa),2001,8.179598700756646e-5,cod,5
Cook Islands,2001,4.002082439678284e-4,cok,29
Costa Rica,2001,0,cri,9
Cote dIvoire (IvoryCoast),2001,0.003738281510095887,civ,5
Croatia,2001,0.001272734325411202,hrv,15
Cuba,2001,0.004186562816402193,cub,9
Cyprus,2001,0.007828698201821124,cyp,12
Czech Republic,2001,0,cze,12
Denmark,2001,0.044665884045238274,dnk,13
Djibouti,2001,0.017778620279327587,dji,2
Dominica,2001,0,dma,9
Dominican Republic,2001,0,dom,9
Ecuador,2001,0.010534610698198197,ecu,26
Egypt,2001,0.11335027186133854,egy,3
El Salvador,2001,0,slv,9
Equatorial Guinea,2001,0,gnq,5
Eritrea,2001,2.2414065315315318e-4,eri,2
Estonia,2001,0,est,12
Ethiopia,2001,0,eth,2
Falkland Islands (Islas Malvinas),2001,0,flk,13
Faroe Islands,2001,0,fro,13
Fiji,2001,0.0016052188195585073,fji,29
Finland,2001,0,fin,13
Former Czechoslovakia,2001,0,cze,12
Former Serbia and Montenegro,2001,0,scg,15
France,2001,0.10318281917675047,fra,13
French Guiana,2001,8.004164879356568e-4,guf,25
French Polynesia,2001,0.0014095005415021519,pyf,29
Gabon,2001,0,gab,5
"Gambia, The",2001,0,gmb,5
Georgia,2001,0,geo,10
Germany,2001,0.09173542120740043,deu,13
"Germany, East",2001,0,deu,13
"Germany, West",2001,0,deu,13
Ghana,2001,0,gha,5
Gibraltar,2001,0.04210599347571432,gib,13
Greece,2001,0.14256667549754848,grc,13
Greenland,2001,0,grl,13
Grenada,2001,9.758502329596551e-5,grd,9
Guadeloupe,2001,0.0036018741957104562,glp,9
Guam,2001,0.004170338157862957,gum,29
Guatemala,2001,0.005002603049597856,gtm,9
Guinea,2001,8.004164879356568e-4,gin,5
Guinea-Bissau,2001,2.001041219839142e-4,gnb,5
Guyana,2001,6.090840535664951e-4,guy,25
Haiti,2001,0,hti,9
Hawaiian Trade Zone,2001,0,usa,1
Honduras,2001,0,hnd,9
Hong Kong,2001,0.15385182688150617,hkg,11
Hungary,2001,0,hun,12
Iceland,2001,0,isl,16
India,2001,0.023621901006569572,ind,17
Indonesia,2001,0.012191328609037993,idn,18
Iran,2001,0.06676146532256116,irn,21
Iraq,2001,0,irq,21
Ireland,2001,0.006547551090500689,irl,13
Israel,2001,0.007156276242361664,isr,21
Italy,2001,0.10846484690119074,ita,13
Jamaica,2001,0.001272734325411202,jam,9
Japan,2001,0.19404090699647372,jpn,19
Jordan,2001,2.1764749697305376e-4,jor,21
Kazakhstan,2001,0,kaz,10
Kenya,2001,0.003538177388111973,ken,2
Kiribati,2001,0,kir,29
"Korea, North",2001,0,prk,29
"Korea, South",2001,0.24943309307598482,kor,28
Kosovo,2001,0,srb,15
Kuwait,2001,0.021116693545455645,kwt,21
Kyrgyzstan,2001,0,kgz,10
Laos,2001,0,lao,29
Latvia,2001,0.00803661419643504,lva,12
Lebanon,2001,0,lbn,21
Lesotho,2001,0,lso,4
Liberia,2001,6.483854282902206e-4,lbr,5
Libya,2001,0.003586250450450451,lby,3
Lithuania,2001,0.004162526285232954,ltu,12
Luxembourg,2001,0,lux,13
Macau,2001,0,mac,11
Macedonia,2001,0,mkd,15
Madagascar,2001,8.484895502741348e-4,mdg,2
Malawi,2001,8.004164879356568e-4,mwi,4
Malaysia,2001,0.006355859754426008,mys,29
Maldives,2001,0,mdv,27
Mali,2001,8.004164879356568e-4,mli,5
Malta,2001,8.965626126126127e-4,mlt,12
Martinique,2001,0.0016729425693790304,mtq,9
Mauritania,2001,0.001000520609919571,mrt,5
Mauritius,2001,0.012670857405864308,mus,2
Mexico,2001,0.04850571989952419,mex,20
Micronesia,2001,0,fsm,29
Moldova,2001,0,mda,14
Mongolia,2001,0,mng,10
Montenegro,2001,0,mne,15
Montserrat,2001,4.089799282174666e-5,msr,9
Morocco,2001,6.003123659517426e-4,mar,3
Mozambique,2001,1.2269397846523998e-4,moz,4
Namibia,2001,0,nam,4
Nauru,2001,2.001041219839142e-4,nru,29
Nepal,2001,0,npl,27
Netherlands,2001,0.6006068134585658,nld,13
Netherlands Antilles,2001,0.07076354776223945,ant,9
New Caledonia,2001,0.0012246612630727241,ncl,29
New Zealand,2001,0.010174062730659615,nzl,6
Nicaragua,2001,0,nic,9
Niger,2001,0.001000520609919571,ner,5
Nigeria,2001,0.023381535694877185,nga,5
Niue,2001,0,niu,29
Norway,2001,0.03145781016774147,nor,16
Oman,2001,0.002017265878378378,omn,21
Pakistan,2001,0.0010966667345965269,pak,22
Palestinian Territories,2001,0,pse,21
Panama,2001,0.12255626329915706,pan,9
Papua New Guinea,2001,0.001000520609919571,png,29
Paraguay,2001,0,pry,26
Peru,2001,0.0022011453418230567,per,26
Philippines,2001,0.00868499962472526,phl,29
Poland,2001,0.01086270934865831,pol,12
Portugal,2001,0.013384141468311473,prt,13
Puerto Rico,2001,0.006483854282902205,pri,1
Qatar,2001,0,qat,21
Reunion,2001,6.003123659517426e-4,reu,2
Romania,2001,0,rom,12
Russia,2001,0.6849750378625945,rus,23
Rwanda,2001,4.002082439678284e-4,rwa,2
Saint Helena,2001,0,shn,13
Saint Kitts and Nevis,2001,0,kna,9
Saint Lucia,2001,0,lca,9
Saint Pierre and Miquelon,2001,1.6359197328802782e-4,spm,13
Saint Vincent/Grenadines,2001,0,vct,9
Samoa,2001,0,wsm,29
Sao Tome and Principe,2001,0,stp,5
Saudi Arabia,2001,0.08741485472972974,sau,21
Senegal,2001,0.0032016659517426272,sen,5
Serbia,2001,0,srb,15
Seychelles,2001,0.004806884771301134,syc,29
Sierra Leone,2001,0.0042742961551699155,sle,5
Singapore,2001,0.8347526727109147,sgp,29
Slovakia,2001,0,svk,12
Slovenia,2001,0,svn,12
Solomon Islands,2001,8.694935314171749e-5,slb,29
Somalia,2001,8.004164879356568e-4,som,2
South Africa,2001,0.12735756040021254,zaf,24
Spain,2001,0.27512814489590126,esp,13
Sri Lanka,2001,0.006259713629749052,lka,27
Sudan,2001,4.002082439678284e-4,sdn,2
Suriname,2001,0.0030658595506364273,sur,25
Swaziland,2001,0,swz,4
Sweden,2001,0.05755547388474265,swe,13
Switzerland,2001,4.002082439678284e-4,che,16
Syria,2001,0,syr,21
Taiwan,2001,0.10390391511182766,twn,30
Tajikistan,2001,1.7389870628343497e-4,tjk,10
Tanzania,2001,8.965626126126127e-4,tza,4
Thailand,2001,0.15356576927817508,tha,29
Timor-Leste (East Timor),2001,0,tls,29
Togo,2001,0,tgo,5
Tonga,2001,4.347467557033813e-5,ton,29
Trinidad and Tobago,2001,0.013711639205492357,tto,9
Tunisia,2001,4.4828130630630635e-4,tun,3
Turkey,2001,0.010029843543644182,tur,15
Turkmenistan,2001,0,tkm,10
Turks and Caicos Islands,2001,0,tca,13
Tuvalu,2001,0,tuv,29
U.S. Pacific Islands,2001,6.003123659517426e-4,mhl,29
Uganda,2001,0,uga,2
Ukraine,2001,0.028014577077747994,ukr,14
United Arab Emirates,2001,0.28866071194418275,are,21
United Kingdom,2001,0.06667733746346884,gbr,13
United States,2001,1.2733472569560178,usa,1
Uruguay,2001,0.015881537056795403,ury,26
Uzbekistan,2001,0,uzb,10
Vanuatu,2001,0,vut,29
Venezuela,2001,0.02665651306668599,ven,25
Vietnam,2001,0.012760557625187855,vnm,29
"Virgin Islands,  U.S.",2001,0.008188645256080478,vir,1
"Virgin Islands, British",2001,0,vgb,13
Wake Island,2001,0.017809266856568366,usa,1
Western Sahara,2001,2.001041219839142e-4,esh,3
Western Sahara,2001,2.001041219839142e-4,esh,3
Yemen,2001,0.004066380160555999,yem,21
Yemen,2001,0.004066380160555999,yem,21
Zambia,2001,0,zmb,4
Zambia,2001,0,zmb,4
Zimbabwe,2001,0,zwe,4
Zimbabwe,2001,0,zwe,4
Afghanistan,2002,2.001041219839142e-4,afg,27
Albania,2002,0,alb,15
Algeria,2002,0.009997995139844939,dza,3
American Samoa,2002,0.0034017700737265415,asm,29
Angola,2002,0,ago,4
Antigua and Barbuda,2002,0.002001041219839142,atg,9
Argentina,2002,0.023573827944231095,arg,31
Armenia,2002,0.002217208494108069,arm,10
Aruba,2002,0,abw,9
Australia,2002,0.02665651306668599,aus,6
Austria,2002,0,aut,13
Azerbaijan,2002,0.024012494638069707,aze,10
"Bahamas, The",2002,0.009077395996063088,bhs,9
Bahrain,2002,0.0045146614668623046,bhr,21
Bangladesh,2002,0.001568984572072072,bgd,27
Barbados,2002,0.006603436025469168,brb,9
Belarus,2002,0,blr,14
Belgium,2002,0.28105314982911866,bel,13
Belize,2002,8.004164879356568e-4,blz,9
Benin,2002,0,ben,5
Bermuda,2002,6.003123659517426e-4,bmu,9
Bhutan,2002,0,btn,27
Bolivia,2002,0,bol,26
Bosnia and Herzegovina,2002,0,bih,15
Botswana,2002,0,bwa,4
Brazil,2002,0.1515323016236746,bra,7
Brunei,2002,0,brn,29
Bulgaria,2002,0.008808967210979419,bgr,12
Burkina Faso,2002,0,bfa,5
Burma (Myanmar),2002,6.904414556344745e-4,mmr,29
Burundi,2002,4.002082439678284e-4,bdi,2
Cambodia,2002,4.3474676370754633e-4,khm,29
Cameroon,2002,8.004164879356568e-4,cmr,5
Canada,2002,0.04834948244692414,can,8
Cape Verde,2002,0,cpv,5
Cayman Islands,2002,8.004164879356568e-4,cym,9
Central African Republic,2002,8.004164879356568e-4,caf,5
Chad,2002,0.001000520609919571,tcd,5
Chile,2002,0,chl,26
China,2002,0.17642813878221386,chn,11
Colombia,2002,0.009549112920259404,col,32
Comoros,2002,0,com,2
Congo (Brazzaville),2002,0,cog,5
Congo (Kinshasa),2002,8.179598700756646e-5,cod,5
Cook Islands,2002,4.002082439678284e-4,cok,29
Costa Rica,2002,0,cri,9
Cote dIvoire (IvoryCoast),2002,0.003738281510095887,civ,5
Croatia,2002,0.001048593672258049,hrv,15
Cuba,2002,0.0028417188974832744,cub,9
Cyprus,2002,0.00565940126379731,cyp,12
Czech Republic,2002,0,cze,12
Denmark,2002,0.03782148179479748,dnk,13
Djibouti,2002,0.017778620279327587,dji,2
Dominica,2002,0,dma,9
Dominican Republic,2002,0,dom,9
Ecuador,2002,0.009413907432432433,ecu,26
Egypt,2002,0.12439505793360384,egy,3
El Salvador,2002,0,slv,9
Equatorial Guinea,2002,0,gnq,5
Eritrea,2002,2.2414065315315318e-4,eri,2
Estonia,2002,0,est,12
Ethiopia,2002,0,eth,2
Falkland Islands (Islas Malvinas),2002,0,flk,13
Faroe Islands,2002,0,fro,13
Fiji,2002,0.0012050105755906787,fji,29
Finland,2002,0,fin,13
Former Czechoslovakia,2002,0,cze,12
Former Serbia and Montenegro,2002,0,scg,15
France,2002,0.10118177795691133,fra,13
French Guiana,2002,8.004164879356568e-4,guf,25
French Polynesia,2002,0.0018140946291571739,pyf,29
Gabon,2002,0.00798072926146656,gab,5
"Gambia, The",2002,0,gmb,5
Georgia,2002,0,geo,10
Germany,2002,0.09821927549030264,deu,13
"Germany, East",2002,0,deu,13
"Germany, West",2002,0,deu,13
Ghana,2002,0,gha,5
Gibraltar,2002,0.044107034695553465,gib,13
Greece,2002,0.12911823630835928,grc,13
Greenland,2002,0,grl,13
Grenada,2002,9.758502329596551e-5,grd,9
Guadeloupe,2002,0.0036018741957104562,glp,9
Guam,2002,0.004370442279846872,gum,29
Guatemala,2002,0.005002603049597856,gtm,9
Guinea,2002,8.004164879356568e-4,gin,5
Guinea-Bissau,2002,2.001041219839142e-4,gnb,5
Guyana,2002,6.090840535664951e-4,guy,25
Haiti,2002,0,hti,9
Hawaiian Trade Zone,2002,0,usa,1
Honduras,2002,0,hnd,9
Hong Kong,2002,0.25790597031314155,hkg,11
Hungary,2002,0,hun,12
Iceland,2002,0,isl,16
India,2002,0.03430613911129628,ind,17
Indonesia,2002,0.02625390116960124,idn,18
Iran,2002,0.06667733746346884,irn,21
Iraq,2002,0,irq,21
Ireland,2002,0.006019348318056662,irl,13
Israel,2002,0.010822448158949834,isr,21
Italy,2002,0.11967187955884839,ita,13
Jamaica,2002,0.001272734325411202,jam,9
Japan,2002,0.1877974180252639,jpn,19
Jordan,2002,2.1764749697305376e-4,jor,21
Kazakhstan,2002,0,kaz,10
Kenya,2002,0.003538177388111973,ken,2
Kiribati,2002,0,kir,29
"Korea, North",2002,0,prk,29
"Korea, South",2002,0.23822606041832717,kor,28
Kosovo,2002,0,srb,15
Kuwait,2002,0.02183718856725358,kwt,21
Kyrgyzstan,2002,0,kgz,10
Laos,2002,0,lao,29
Latvia,2002,0.007932656199128084,lva,12
Lebanon,2002,6.724219594594595e-4,lbn,21
Lesotho,2002,0,lso,4
Liberia,2002,6.483854282902206e-4,lbr,5
Libya,2002,0.003586250450450451,lby,3
Lithuania,2002,0.004162526285232954,ltu,12
Luxembourg,2002,0,lux,13
Macau,2002,0,mac,11
Macedonia,2002,0,mkd,15
Madagascar,2002,8.484895502741348e-4,mdg,2
Malawi,2002,8.004164879356568e-4,mwi,4
Malaysia,2002,0.0036980203203874117,mys,29
Maldives,2002,0,mdv,27
Mali,2002,8.004164879356568e-4,mli,5
Malta,2002,0.004298332686339155,mlt,12
Martinique,2002,0.0016729425693790304,mtq,9
Mauritania,2002,0.001000520609919571,mrt,5
Mauritius,2002,0.010125388755041907,mus,2
Mexico,2002,0.03652350911165858,mex,20
Micronesia,2002,0,fsm,29
Moldova,2002,0,mda,14
Mongolia,2002,0,mng,10
Montenegro,2002,0,mne,15
Montserrat,2002,4.089799282174666e-5,msr,9
Morocco,2002,0.004402290683646113,mar,3
Mozambique,2002,0.0016008329758713136,moz,4
Namibia,2002,0,nam,4
Nauru,2002,4.002082439678284e-4,nru,29
Nepal,2002,0,npl,27
Netherlands,2002,0.5963643657071953,nld,13
Netherlands Antilles,2002,0.07052318245054706,ant,9
New Caledonia,2002,0.0012246612630727241,ncl,29
New Zealand,2002,0.013543984400586913,nzl,6
Nicaragua,2002,0,nic,9
Niger,2002,0.001000520609919571,ner,5
Nigeria,2002,0.029312549760886895,nga,5
Niue,2002,0,niu,29
Norway,2002,0.02714325282286308,nor,16
Oman,2002,0.001344843918918919,omn,21
Pakistan,2002,0.001648906038209792,pak,22
Palestinian Territories,2002,0,pse,21
Panama,2002,0.12255626329915706,pan,9
Papua New Guinea,2002,0.001000520609919571,png,29
Paraguay,2002,0,pry,26
Peru,2002,0.002001041219839142,per,26
Philippines,2002,0.009477604240030916,phl,29
Poland,2002,0.010766563223981354,pol,12
Portugal,2002,0.014304740612093329,prt,13
Puerto Rico,2002,0.006059609507765138,pri,1
Qatar,2002,0,qat,21
Reunion,2002,4.002082439678284e-4,reu,2
Romania,2002,0.004802498927613941,rom,12
Russia,2002,0.7116315509292805,rus,23
Rwanda,2002,4.002082439678284e-4,rwa,2
Saint Helena,2002,0,shn,13
Saint Kitts and Nevis,2002,0,kna,9
Saint Lucia,2002,0,lca,9
Saint Pierre and Miquelon,2002,1.6359197328802782e-4,spm,13
Saint Vincent/Grenadines,2002,0,vct,9
Samoa,2002,0,wsm,29
Sao Tome and Principe,2002,0,stp,5
Saudi Arabia,2002,0.18746691572168683,sau,21
Senegal,2002,0.0030015618297587134,sen,5
Serbia,2002,0,srb,15
Seychelles,2002,0.00460678064931722,syc,29
Sierra Leone,2002,0.0042742961551699155,sle,5
Singapore,2002,0.8219472107305026,sgp,29
Slovakia,2002,0,svk,12
Slovenia,2002,0,svn,12
Solomon Islands,2002,8.694935314171749e-5,slb,29
Somalia,2002,8.004164879356568e-4,som,2
South Africa,2002,0.12087370611731035,zaf,24
Spain,2002,0.2800916885823491,esp,13
Sri Lanka,2002,0.00733234383317634,lka,27
Sudan,2002,4.002082439678284e-4,sdn,2
Suriname,2002,0.0030658595506364273,sur,25
Swaziland,2002,0,swz,4
Sweden,2002,0.05083125429014806,swe,13
Switzerland,2002,4.002082439678284e-4,che,16
Syria,2002,0,syr,21
Taiwan,2002,0.1781828055575683,twn,30
Tajikistan,2002,2.1737338185377316e-4,tjk,10
Tanzania,2002,8.965626126126127e-4,tza,4
Thailand,2002,0.1607979708377727,tha,29
Timor-Leste (East Timor),2002,0,tls,29
Togo,2002,0,tgo,5
Tonga,2002,4.347467557033813e-5,ton,29
Trinidad and Tobago,2002,0.02755187385274014,tto,9
Tunisia,2002,4.4828130630630635e-4,tun,3
Turkey,2002,0.02111609263217641,tur,15
Turkmenistan,2002,0,tkm,10
Turks and Caicos Islands,2002,0,tca,13
Tuvalu,2002,0,tuv,29
U.S. Pacific Islands,2002,6.003123659517426e-4,mhl,29
Uganda,2002,0,uga,2
Ukraine,2002,0.013406976172922252,ukr,14
United Arab Emirates,2002,0.3290060295117503,are,21
United Kingdom,2002,0.0774036394977417,gbr,13
United States,2002,1.2797529925126199,usa,1
Uruguay,2002,0.014384662078231044,ury,26
Uzbekistan,2002,0,uzb,10
Vanuatu,2002,0,vut,29
Venezuela,2002,0.024367033472815977,ven,25
Vietnam,2002,0.014458317748222697,vnm,29
"Virgin Islands,  U.S.",2002,0.008388749378064391,vir,1
"Virgin Islands, British",2002,0,vgb,13
Wake Island,2002,0.01800937097855228,usa,1
Western Sahara,2002,2.001041219839142e-4,esh,3
Western Sahara,2002,2.001041219839142e-4,esh,3
Yemen,2002,0.004866796648491656,yem,21
Yemen,2002,0.004866796648491656,yem,21
Zambia,2002,0,zmb,4
Zambia,2002,0,zmb,4
Zimbabwe,2002,0,zwe,4
Zimbabwe,2002,0,zwe,4
Afghanistan,2003,2.001041219839142e-4,afg,27
Albania,2003,0.0018009370978552281,alb,15
Algeria,2003,0.008877291874079173,dza,3
American Samoa,2003,0.0036018741957104562,asm,29
Angola,2003,0,ago,4
Antigua and Barbuda,2003,0.002001041219839142,atg,9
Argentina,2003,0.023790156724754243,arg,31
Armenia,2003,0.0011303415848392042,arm,10
Aruba,2003,0,abw,9
Australia,2003,0.02665651306668599,aus,6
Austria,2003,0,aut,13
Azerbaijan,2003,0.026013535857908845,aze,10
"Bahamas, The",2003,0.011070625343272224,bhs,9
Bahrain,2003,0.02232392832343067,bhr,21
Bangladesh,2003,0.001568984572072072,bgd,27
Barbados,2003,0.006603436025469168,brb,9
Belarus,2003,0,blr,14
Belgium,2003,0.2835349216723426,bel,13
Belize,2003,6.003123659517426e-4,blz,9
Benin,2003,0,ben,5
Bermuda,2003,8.004164879356568e-4,bmu,9
Bhutan,2003,0,btn,27
Bolivia,2003,0,bol,26
Bosnia and Herzegovina,2003,0,bih,15
Botswana,2003,0,bwa,4
Brazil,2003,0.16785911542038018,bra,7
Brunei,2003,0,brn,29
Bulgaria,2003,0.010805622587131367,bgr,12
Burkina Faso,2003,0,bfa,5
Burma (Myanmar),2003,8.182888015979387e-4,mmr,29
Burundi,2003,4.002082439678284e-4,bdi,2
Cambodia,2003,5.65170792419602e-4,khm,29
Cameroon,2003,0.0038019783176943705,cmr,5
Canada,2003,0.04186562816402193,can,8
Cape Verde,2003,0,cpv,5
Cayman Islands,2003,8.004164879356568e-4,cym,9
Central African Republic,2003,8.004164879356568e-4,caf,5
Chad,2003,0.001000520609919571,tcd,5
Chile,2003,0,chl,26
China,2003,0.23470470860203366,chn,11
Colombia,2003,0.03813996583278989,col,32
Comoros,2003,0,com,2
Congo (Brazzaville),2003,4.4828130630630635e-4,cog,5
Congo (Kinshasa),2003,8.179598700756646e-5,cod,5
Cook Islands,2003,4.002082439678284e-4,cok,29
Costa Rica,2003,0,cri,9
Cote dIvoire (IvoryCoast),2003,0.007740363949774173,civ,5
Croatia,2003,8.725260814433737e-4,hrv,15
Cuba,2003,0.009821326635751032,cub,9
Cyprus,2003,0.017993747233292275,cyp,12
Czech Republic,2003,0,cze,12
Denmark,2003,0.040159034451005965,dnk,13
Djibouti,2003,0.018803177420416393,dji,2
Dominica,2003,0,dma,9
Dominican Republic,2003,0.0032016659517426272,dom,9
Ecuador,2003,0.010534610698198197,ecu,26
Egypt,2003,0.13336068405972998,egy,3
El Salvador,2003,0,slv,9
Equatorial Guinea,2003,0,gnq,5
Eritrea,2003,4.089799238307996e-5,eri,2
Estonia,2003,0,est,12
Ethiopia,2003,0,eth,2
Falkland Islands (Islas Malvinas),2003,0,flk,13
Faroe Islands,2003,0,fro,13
Fiji,2003,0.0028058435514619925,fji,29
Finland,2003,0,fin,13
Former Czechoslovakia,2003,0,cze,12
Former Serbia and Montenegro,2003,0.0026013535857908852,scg,15
France,2003,0.11414948652271574,fra,13
French Guiana,2003,8.004164879356568e-4,guf,25
French Polynesia,2003,0.0018140946291571739,pyf,29
Gabon,2003,0.00843682244040287,gab,5
"Gambia, The",2003,0,gmb,5
Georgia,2003,0,geo,10
Germany,2003,0.10718490161642875,deu,13
"Germany, East",2003,0,deu,13
"Germany, West",2003,0,deu,13
Ghana,2003,0.004002082439678284,gha,5
Gibraltar,2003,0.046348441227085,gib,13
Greece,2003,0.1318403734632756,grc,13
Greenland,2003,0,grl,13
Grenada,2003,1.4637753594446887e-4,grd,9
Guadeloupe,2003,0.0038019783176943705,glp,9
Guam,2003,0.004370442279846872,gum,29
Guatemala,2003,0.005002603049597856,gtm,9
Guinea,2003,8.004164879356568e-4,gin,5
Guinea-Bissau,2003,4.002082439678284e-4,gnb,5
Guyana,2003,6.090840535664951e-4,guy,25
Haiti,2003,0,hti,9
Hawaiian Trade Zone,2003,0,usa,1
Honduras,2003,0,hnd,9
Hong Kong,2003,0.3533970995157355,hkg,11
Hungary,2003,0,hun,12
Iceland,2003,0,isl,16
India,2003,0.030231947078110284,ind,17
Indonesia,2003,0.034282102580127045,idn,18
Iran,2003,0.07067941990314712,irn,21
Iraq,2003,0.017609162734584453,irq,21
Ireland,2003,0.006867837868330798,irl,13
Israel,2003,0.01089455775245755,isr,21
Italy,2003,0.12863750568497453,ita,13
Jamaica,2003,0.001272734325411202,jam,9
Japan,2003,0.2054883049658237,jpn,19
Jordan,2003,0.00962903438639712,jor,21
Kazakhstan,2003,0,kaz,10
Kenya,2003,4.4828130630630635e-4,ken,2
Kiribati,2003,0,kir,29
"Korea, North",2003,0,prk,29
"Korea, South",2003,0.26688361470485233,kor,28
Kosovo,2003,0,srb,15
Kuwait,2003,0.021885261629592055,kwt,21
Kyrgyzstan,2003,0,kgz,10
Laos,2003,0,lao,29
Latvia,2003,0.007708515545974929,lva,12
Lebanon,2003,0.006075233253025143,lbn,21
Lesotho,2003,0,lso,4
Liberia,2003,6.483854282902206e-4,lbr,5
Libya,2003,0.003586250450450451,lby,3
Lithuania,2003,0.004610807591539261,ltu,12
Luxembourg,2003,0,lux,13
Macau,2003,0,mac,11
Macedonia,2003,0.0016008329758713136,mkd,15
Madagascar,2003,8.484895502741348e-4,mdg,2
Malawi,2003,8.004164879356568e-4,mwi,4
Malaysia,2003,0.002921640363620993,mys,29
Maldives,2003,0,mdv,27
Mali,2003,8.004164879356568e-4,mli,5
Malta,2003,0.004298332686339155,mlt,12
Martinique,2003,0.0018730466913629451,mtq,9
Mauritania,2003,0.0012006247319034853,mrt,5
Mauritius,2003,0.008748696432323745,mus,2
Mexico,2003,0.03652350911165858,mex,20
Micronesia,2003,0,fsm,29
Moldova,2003,0,mda,14
Mongolia,2003,0,mng,10
Montenegro,2003,0,mne,15
Montserrat,2003,4.089799282174666e-5,msr,9
Morocco,2003,0.0032016659517426272,mar,3
Mozambique,2003,0.0024012494638069705,moz,4
Namibia,2003,0,nam,4
Nauru,2003,4.002082439678284e-4,nru,29
Nepal,2003,0,npl,27
Netherlands,2003,0.5572208746980896,nld,13
Netherlands Antilles,2003,0.0725242236703862,ant,9
New Caledonia,2003,0.0012246612630727241,ncl,29
New Zealand,2003,0.010022031671014179,nzl,6
Nicaragua,2003,0,nic,9
Niger,2003,0.001000520609919571,ner,5
Nigeria,2003,0.039798486483467385,nga,5
Niue,2003,0,niu,29
Norway,2003,0.023069060789677076,nor,16
Oman,2003,2.2721106630443697e-5,omn,21
Pakistan,2003,6.483854282902206e-4,pak,22
Palestinian Territories,2003,0,pse,21
Panama,2003,0.12255626329915706,pan,9
Papua New Guinea,2003,0.001000520609919571,png,29
Paraguay,2003,0,pry,26
Peru,2003,0.013607080294906166,per,26
Philippines,2003,0.03249739014081106,phl,29
Poland,2003,0.010342318448844286,pol,12
Portugal,2003,0.0178429180002053,prt,13
Puerto Rico,2003,0.006059609507765138,pri,1
Qatar,2003,0,qat,21
Reunion,2003,4.002082439678284e-4,reu,2
Romania,2003,0.004002082439678284,rom,12
Russia,2003,1.0846244324807381,rus,23
Rwanda,2003,6.003123659517426e-4,rwa,2
Saint Helena,2003,0,shn,13
Saint Kitts and Nevis,2003,0,kna,9
Saint Lucia,2003,0,lca,9
Saint Pierre and Miquelon,2003,2.001041219839142e-4,spm,13
Saint Vincent/Grenadines,2003,0,vct,9
Samoa,2003,0,wsm,29
Sao Tome and Principe,2003,0,stp,5
Saudi Arabia,2003,0.1899486875649108,sau,21
Senegal,2003,0.008604477245308311,sen,5
Serbia,2003,0,srb,15
Seychelles,2003,0.004806884771301134,syc,29
Sierra Leone,2003,0.00447440027715383,sle,5
Singapore,2003,0.9030344486299302,sgp,29
