# First calculate cement output as the base-year cement output times the GDP ratio raised to the income elasticity
# Then back out the appropriate income elasticities from cement output
region,energy.final.demand,year,income.elasticity
Middle East,cement,2090,-0.035
Pakistan,cement,2090,0.026
Russia,cement,2090,0.047
South Africa,cement,2090,0.107
South America_Northern,cement,2090,0.057
South America_Southern,cement,2090,0.059
South Asia,cement,2090,0.122
South Korea,cement,2090,-0.105
Southeast Asia,cement,2090,0.025
Taiwan,cement,2090,-0.036
Argentina,cement,2090,0.116
Colombia,cement,2090,0.063
USA,cement,2085,0.31
Africa_Eastern,cement,2085,0.075
Africa_Northern,cement,2085,0.002
Africa_Southern,cement,2085,0.111
Africa_Western,cement,2085,0.095
Australia_NZ,cement,2085,0.082
Brazil,cement,2085,0.057
Canada,cement,2085,0.178
Central America and Caribbean,cement,2085,0.063
Central Asia,cement,2085,0.076
China,cement,2085,-0.181
EU-12,cement,2085,0.034
EU-15,cement,2085,0.011
Europe_Eastern,cement,2085,0.043
Europe_Non_EU,cement,2085,-0.034
European Free Trade Association,cement,2085,0.046
India,cement,2085,0.033
Indonesia,cement,2085,0.036
Japan,cement,2085,0.015
Mexico,cement,2085,0.066
Middle East,cement,2085,-0.035
Pakistan,cement,2085,0.031
Russia,cement,2085,0.052
South Africa,cement,2085,0.118
South America_Northern,cement,2085,0.065
South America_Southern,cement,2085,0.068
South Asia,cement,2085,0.145
South Korea,cement,2085,-0.12
Southeast Asia,cement,2085,0.029
Taiwan,cement,2085,-0.036
Argentina,cement,2085,0.129
Colombia,cement,2085,0.073
USA,cement,2080,0.325
Africa_Eastern,cement,2080,0.095
Africa_Northern,cement,2080,0.003
Africa_Southern,cement,2080,0.138
Africa_Western,cement,2080,0.118
Australia_NZ,cement,2080,0.091
Brazil,cement,2080,0.065
Canada,cement,2080,0.191
Central America and Caribbean,cement,2080,0.074
Central Asia,cement,2080,0.085
China,cement,2080,-0.203
EU-12,cement,2080,0.038
EU-15,cement,2080,0.012
Europe_Eastern,cement,2080,0.048
Europe_Non_EU,cement,2080,-0.034
European Free Trade Association,cement,2080,0.051
India,cement,2080,0.038
Indonesia,cement,2080,0.042
Japan,cement,2080,0.017
Mexico,cement,2080,0.076
Middle East,cement,2080,-0.036
Pakistan,cement,2080,0.038
Russia,cement,2080,0.057
South Africa,cement,2080,0.131
South America_Northern,cement,2080,0.074
South America_Southern,cement,2080,0.078
South Asia,cement,2080,0.172
South Korea,cement,2080,-0.139
Southeast Asia,cement,2080,0.034
Taiwan,cement,2080,-0.036
Argentina,cement,2080,0.143
Colombia,cement,2080,0.084
USA,cement,2075,0.343
Africa_Eastern,cement,2075,0.122
Africa_Northern,cement,2075,0.003
Africa_Southern,cement,2075,0.173
Africa_Western,cement,2075,0.148
Australia_NZ,cement,2075,0.101
Brazil,cement,2075,0.075
Canada,cement,2075,0.204
Central America and Caribbean,cement,2075,0.088
Central Asia,cement,2075,0.096
China,cement,2075,-0.229
EU-12,cement,2075,0.043
EU-15,cement,2075,0.014
Europe_Eastern,cement,2075,0.055
Europe_Non_EU,cement,2075,-0.034
European Free Trade Association,cement,2075,0.057
India,cement,2075,0.045
Indonesia,cement,2075,0.049
Japan,cement,2075,0.019
Mexico,cement,2075,0.087
Middle East,cement,2075,-0.036
Pakistan,cement,2075,0.047
Russia,cement,2075,0.063
South Africa,cement,2075,0.146
South America_Northern,cement,2075,0.085
South America_Southern,cement,2075,0.089
South Asia,cement,2075,0.199
South Korea,cement,2075,-0.162
Southeast Asia,cement,2075,0.039
Taiwan,cement,2075,-0.036
Argentina,cement,2075,0.158
Colombia,cement,2075,0.096
USA,cement,2070,0.369
Africa_Eastern,cement,2070,0.159
Africa_Northern,cement,2070,0.004
Africa_Southern,cement,2070,0.208
Africa_Western,cement,2070,0.186
Australia_NZ,cement,2070,0.112
Brazil,cement,2070,0.086
Canada,cement,2070,0.218
Central America and Caribbean,cement,2070,0.104
Central Asia,cement,2070,0.108
China,cement,2070,-0.252
EU-12,cement,2070,0.048
EU-15,cement,2070,0.016
Europe_Eastern,cement,2070,0.063
Europe_Non_EU,cement,2070,-0.035
European Free Trade Association,cement,2070,0.063
India,cement,2070,0.054
Indonesia,cement,2070,0.058
Japan,cement,2070,0.021
Mexico,cement,2070,0.101
Middle East,cement,2070,-0.036
Pakistan,cement,2070,0.059
Russia,cement,2070,0.069
South Africa,cement,2070,0.164
South America_Northern,cement,2070,0.098
South America_Southern,cement,2070,0.103
South Asia,cement,2070,0.228
South Korea,cement,2070,-0.19
Southeast Asia,cement,2070,0.047
Taiwan,cement,2070,-0.036
Argentina,cement,2070,0.176
Colombia,cement,2070,0.112
USA,cement,2065,0.396
Africa_Eastern,cement,2065,0.201
Africa_Northern,cement,2065,0.004
Africa_Southern,cement,2065,0.25
Africa_Western,cement,2065,0.223
Australia_NZ,cement,2065,0.125
Brazil,cement,2065,0.1
Canada,cement,2065,0.233
Central America and Caribbean,cement,2065,0.125
Central Asia,cement,2065,0.123
China,cement,2065,-0.252
EU-12,cement,2065,0.055
EU-15,cement,2065,0.018
Europe_Eastern,cement,2065,0.073
Europe_Non_EU,cement,2065,-0.035
European Free Trade Association,cement,2065,0.071
India,cement,2065,0.066
Indonesia,cement,2065,0.069
Japan,cement,2065,0.024
Mexico,cement,2065,0.118
Middle East,cement,2065,-0.037
Pakistan,cement,2065,0.076
Russia,cement,2065,0.076
South Africa,cement,2065,0.183
South America_Northern,cement,2065,0.114
South America_Southern,cement,2065,0.12
South Asia,cement,2065,0.263
South Korea,cement,2065,-0.222
Southeast Asia,cement,2065,0.056
Taiwan,cement,2065,-0.036
Argentina,cement,2065,0.192
Colombia,cement,2065,0.131
USA,cement,2060,0.423
Africa_Eastern,cement,2060,0.249
Africa_Northern,cement,2060,0.006
Africa_Southern,cement,2060,0.301
Africa_Western,cement,2060,0.269
Australia_NZ,cement,2060,0.139
Brazil,cement,2060,0.117
Canada,cement,2060,0.247
Central America and Caribbean,cement,2060,0.152
Central Asia,cement,2060,0.141
China,cement,2060,-0.252
EU-12,cement,2060,0.062
EU-15,cement,2060,0.02
Europe_Eastern,cement,2060,0.086
Europe_Non_EU,cement,2060,-0.035
European Free Trade Association,cement,2060,0.078
India,cement,2060,0.081
Indonesia,cement,2060,0.085
Japan,cement,2060,0.028
Mexico,cement,2060,0.139
Middle East,cement,2060,-0.037
Pakistan,cement,2060,0.099
Russia,cement,2060,0.085
South Africa,cement,2060,0.201
South America_Northern,cement,2060,0.135
South America_Southern,cement,2060,0.141
South Asia,cement,2060,0.304
South Korea,cement,2060,-0.252
Southeast Asia,cement,2060,0.068
Taiwan,cement,2060,-0.037
Argentina,cement,2060,0.209
Colombia,cement,2060,0.155
USA,cement,2055,0.45
Africa_Eastern,cement,2055,0.308
Africa_Northern,cement,2055,0.007
Africa_Southern,cement,2055,0.386
Africa_Western,cement,2055,0.324
Australia_NZ,cement,2055,0.153
Brazil,cement,2055,0.138
Canada,cement,2055,0.262
Central America and Caribbean,cement,2055,0.184
Central Asia,cement,2055,0.161
China,cement,2055,-0.252
EU-12,cement,2055,0.071
EU-15,cement,2055,0.023
Europe_Eastern,cement,2055,0.103
Europe_Non_EU,cement,2055,-0.036
European Free Trade Association,cement,2055,0.086
India,cement,2055,0.102
Indonesia,cement,2055,0.106
Japan,cement,2055,0.031
Mexico,cement,2055,0.164
Middle East,cement,2055,-0.038
Pakistan,cement,2055,0.132
Russia,cement,2055,0.096
South Africa,cement,2055,0.223
South America_Northern,cement,2055,0.161
South America_Southern,cement,2055,0.167
South Asia,cement,2055,0.369
South Korea,cement,2055,-0.252
Southeast Asia,cement,2055,0.084
Taiwan,cement,2055,-0.037
Argentina,cement,2055,0.229
Colombia,cement,2055,0.184
USA,cement,2050,0.478
Africa_Eastern,cement,2050,0.423
Africa_Northern,cement,2050,0.009
Africa_Southern,cement,2050,0.526
Africa_Western,cement,2050,0.44
Australia_NZ,cement,2050,0.168
Brazil,cement,2050,0.164
Canada,cement,2050,0.277
Central America and Caribbean,cement,2050,0.216
Central Asia,cement,2050,0.183
China,cement,2050,-0.252
EU-12,cement,2050,0.08
EU-15,cement,2050,0.025
Europe_Eastern,cement,2050,0.123
Europe_Non_EU,cement,2050,-0.036
European Free Trade Association,cement,2050,0.094
India,cement,2050,0.131
Indonesia,cement,2050,0.135
Japan,cement,2050,0.035
Mexico,cement,2050,0.192
Middle East,cement,2050,-0.038
Pakistan,cement,2050,0.179
Russia,cement,2050,0.106
South Africa,cement,2050,0.247
South America_Northern,cement,2050,0.19
South America_Southern,cement,2050,0.194
South Asia,cement,2050,0.481
South Korea,cement,2050,-0.252
Southeast Asia,cement,2050,0.105
Taiwan,cement,2050,-0.037
Argentina,cement,2050,0.251
Colombia,cement,2050,0.211
USA,cement,2045,0.507
Africa_Eastern,cement,2045,0.596
Africa_Northern,cement,2045,0.011
Africa_Southern,cement,2045,0.823
Africa_Western,cement,2045,0.595
Australia_NZ,cement,2045,0.184
Brazil,cement,2045,0.192
Canada,cement,2045,0.295
Central America and Caribbean,cement,2045,0.254
Central Asia,cement,2045,0.205
China,cement,2045,-0.252
EU-12,cement,2045,0.09
EU-15,cement,2045,0.029
Europe_Eastern,cement,2045,0.149
Europe_Non_EU,cement,2045,-0.037
European Free Trade Association,cement,2045,0.102
India,cement,2045,0.173
Indonesia,cement,2045,0.176
Japan,cement,2045,0.04
Mexico,cement,2045,0.219
Middle East,cement,2045,-0.039
Pakistan,cement,2045,0.225
Russia,cement,2045,0.119
South Africa,cement,2045,0.276
South America_Northern,cement,2045,0.219
South America_Southern,cement,2045,0.223
South Asia,cement,2045,0.646
South Korea,cement,2045,-0.252
Southeast Asia,cement,2045,0.134
Taiwan,cement,2045,-0.037
Argentina,cement,2045,0.277
Colombia,cement,2045,0.244
USA,cement,2040,0.541
Africa_Eastern,cement,2040,1.08
Africa_Northern,cement,2040,0.015
Africa_Southern,cement,2040,1.107
Africa_Western,cement,2040,1.02
Australia_NZ,cement,2040,0.2
Brazil,cement,2040,0.222
Canada,cement,2040,0.317
Central America and Caribbean,cement,2040,0.299
Central Asia,cement,2040,0.237
China,cement,2040,-0.252
EU-12,cement,2040,0.105
EU-15,cement,2040,0.032
Europe_Eastern,cement,2040,0.185
Europe_Non_EU,cement,2040,-0.037
European Free Trade Association,cement,2040,0.112
India,cement,2040,0.218
Indonesia,cement,2040,0.221
Japan,cement,2040,0.046
Mexico,cement,2040,0.251
Middle East,cement,2040,-0.039
Pakistan,cement,2040,0.283
Russia,cement,2040,0.139
South Africa,cement,2040,0.311
South America_Northern,cement,2040,0.253
South America_Southern,cement,2040,0.259
South Asia,cement,2040,1.029
South Korea,cement,2040,-0.252
Southeast Asia,cement,2040,0.174
Taiwan,cement,2040,-0.037
Argentina,cement,2040,0.308
Colombia,cement,2040,0.283
USA,cement,2035,0.579
Africa_Eastern,cement,2035,1.103
Africa_Northern,cement,2035,0.021
Africa_Southern,cement,2035,1.103
Africa_Western,cement,2035,1.104
Australia_NZ,cement,2035,0.217
Brazil,cement,2035,0.259
Canada,cement,2035,0.345
Central America and Caribbean,cement,2035,0.368
Central Asia,cement,2035,0.28
China,cement,2035,-0.252
EU-12,cement,2035,0.124
EU-15,cement,2035,0.037
Europe_Eastern,cement,2035,0.223
Europe_Non_EU,cement,2035,-0.038
European Free Trade Association,cement,2035,0.124
India,cement,2035,0.276
Indonesia,cement,2035,0.281
Japan,cement,2035,0.053
Mexico,cement,2035,0.289
Middle East,cement,2035,-0.04
Pakistan,cement,2035,0.371
Russia,cement,2035,0.172
South Africa,cement,2035,0.367
South America_Northern,cement,2035,0.293
South America_Southern,cement,2035,0.303
South Asia,cement,2035,1.105
South Korea,cement,2035,-0.252
Southeast Asia,cement,2035,0.215
Taiwan,cement,2035,-0.038
Argentina,cement,2035,0.356
Colombia,cement,2035,0.33
USA,cement,2030,0.652
Africa_Eastern,cement,2030,1.118
Africa_Northern,cement,2030,0.031
Africa_Southern,cement,2030,1.113
Africa_Western,cement,2030,1.101
Australia_NZ,cement,2030,0.237
Brazil,cement,2030,0.302
Canada,cement,2030,0.39
Central America and Caribbean,cement,2030,0.484
Central Asia,cement,2030,0.339
China,cement,2030,-0.252
EU-12,cement,2030,0.152
EU-15,cement,2030,0.042
Europe_Eastern,cement,2030,0.277
Europe_Non_EU,cement,2030,-0.039
European Free Trade Association,cement,2030,0.138
India,cement,2030,0.367
Indonesia,cement,2030,0.388
Japan,cement,2030,0.061
Mexico,cement,2030,0.333
Middle East,cement,2030,-0.041
Pakistan,cement,2030,0.528
Russia,cement,2030,0.21
South Africa,cement,2030,0.46
South America_Northern,cement,2030,0.339
South America_Southern,cement,2030,0.374
South Asia,cement,2030,1.1
South Korea,cement,2030,-0.252
Southeast Asia,cement,2030,0.265
Taiwan,cement,2030,-0.038
Argentina,cement,2030,0.443
Colombia,cement,2030,0.424
USA,cement,2025,0.759
Africa_Eastern,cement,2025,1.167
Africa_Northern,cement,2025,0.045
Africa_Southern,cement,2025,1.154
Africa_Western,cement,2025,1.155
Australia_NZ,cement,2025,0.255
Brazil,cement,2025,0.354
Canada,cement,2025,0.425
Central America and Caribbean,cement,2025,0.613
Central Asia,cement,2025,0.472
China,cement,2025,-0.252
EU-12,cement,2025,0.185
EU-15,cement,2025,0.047
Europe_Eastern,cement,2025,0.345
Europe_Non_EU,cement,2025,-0.039
European Free Trade Association,cement,2025,0.152
India,cement,2025,0.538
Indonesia,cement,2025,0.576
Japan,cement,2025,0.071
Mexico,cement,2025,0.41
Middle East,cement,2025,-0.048
Pakistan,cement,2025,0.796
Russia,cement,2025,0.256
South Africa,cement,2025,0.561
South America_Northern,cement,2025,0.418
South America_Southern,cement,2025,0.485
South Asia,cement,2025,1.15
South Korea,cement,2025,-0.252
Southeast Asia,cement,2025,0.321
Taiwan,cement,2025,-0.039
Argentina,cement,2025,0.54
Colombia,cement,2025,0.526
USA,cement,2020,0.876
Africa_Eastern,cement,2020,1.194
Africa_Northern,cement,2020,0.063
Africa_Southern,cement,2020,1.18
Africa_Western,cement,2020,1.187
Australia_NZ,cement,2020,0.272
Brazil,cement,2020,0.432
Canada,cement,2020,0.451
Central America and Caribbean,cement,2020,0.85
Central Asia,cement,2020,0.671
China,cement,2020,-0.252
EU-12,cement,2020,0.213
EU-15,cement,2020,0.052
Europe_Eastern,cement,2020,0.469
Europe_Non_EU,cement,2020,-0.04
European Free Trade Association,cement,2020,0.164
India,cement,2020,0.889
Indonesia,cement,2020,1.028
Japan,cement,2020,0.079
Mexico,cement,2020,0.478
Middle East,cement,2020,-0.064
Pakistan,cement,2020,1.068
Russia,cement,2020,0.304
South Africa,cement,2020,0.738
South America_Northern,cement,2020,0.486
South America_Southern,cement,2020,0.595
South Asia,cement,2020,1.185
South Korea,cement,2020,-0.252
Southeast Asia,cement,2020,0.416
Taiwan,cement,2020,-0.039
Argentina,cement,2020,0.675
Colombia,cement,2020,0.61
